"year","sector","grupo","value"
2012,"No metaliferos","Sulfatos de magnesio",223.124589
2012,"No metaliferos","Talco",925.564743
2012,"No metaliferos","Tierras Colorantes",19.943492
2012,"No metaliferos","Turba",1295.336501
2012,"No metaliferos","Vermiculita y perlita",257.184276
2012,"No metaliferos","Witherita",2.981332
2012,"No metaliferos","Yesos",1321.024647
2012,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",2720.840818
2012,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",1137.298047
2012,"Rocas de aplicacion","Arcillas Dilatadas",342.477715
2012,"Rocas de aplicacion","Arenisca",187.079326
2012,"Rocas de aplicacion","Cales",1122.270758
2012,"Rocas de aplicacion","Caliza",1166.051794
2012,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",2247.173142
2012,"Rocas de aplicacion","Cementos",13295.605685
2012,"Rocas de aplicacion","Cuarcita",0.026145
2012,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",1527.166074
2012,"Rocas de aplicacion","Demás piedras de talla o constucción",285.819058
2012,"Rocas de aplicacion","Dolomita",764.348266
2012,"Rocas de aplicacion","Granito",7188.288681
2012,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",429.847151
2012,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",2029.07231
2012,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",689.645678
2012,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",287.9465
2012,"Rocas de aplicacion","Mármoles",4184.02264
2012,"Rocas de aplicacion","Mármoles y travertinos",2665.481194
2012,"Rocas de aplicacion","Piedra pómez",71.275241
2012,"Rocas de aplicacion","Piedras talladas o aserradas",402.843388
2012,"Rocas de aplicacion","Pizarra",749.42495
2012,"Rocas de aplicacion","Triturados pétreos",79.448641
2013,"Combustibles","Hullas",29022.433198
2013,"Metaliferos","Aluminio",14179.514816
2013,"Metaliferos","Aluminio y bauxita",5359.309098
2013,"Metaliferos","Antimonio",815.485099
2013,"Metaliferos","Arenas de escorias de siderurgia",945.062068
2013,"Metaliferos","Berilio",6.09489
2013,"Metaliferos","Bismuto",482.704949
2013,"Metaliferos","Cadmio",29.732549
2013,"Metaliferos","Cenizas y residuos",3852.061868
2013,"Metaliferos","Cinc",18261.1161
2013,"Metaliferos","Circonio",1553.886606
2013,"Metaliferos","Cobalto",2704.03967
2013,"Metaliferos","Cobre",167553.175691
2013,"Metaliferos","Cromo",3510.742823
2013,"Metaliferos","Demás desperdicios metalicos",985.274804
2013,"Metaliferos","Estaño",7166.716534
2013,"Metaliferos","Ferroaleaciones",28031.253795
2013,"Metaliferos","Hierro",145691.458541
2013,"Metaliferos","Magnesio",1574.514991
2013,"Metaliferos","Manganeso",6183.592231
2013,"Metaliferos","Min.y Conc, de metales preciosos",3812.61621
2013,"Metaliferos","Molibdeno",4388.008534
2013,"Metaliferos","Níquel",25212.079107
2013,"Metaliferos","Oro",401392.87684
2013,"Metaliferos","Plata",27319.61815
2013,"Metaliferos","Plomo",13951.582147
2013,"Metaliferos","Talio",869.754002
2013,"Metaliferos","Tantalio",864.81195
2013,"Metaliferos","Titanio",3991.92761
2013,"Metaliferos","Torio",5.355284
2013,"Metaliferos","Uranio",1086.464216
2013,"Metaliferos","Vanadio",557.365454
2013,"Metaliferos","Volframio",1147.073605
2013,"No metaliferos","Abrasivos naturales",7.1716
2013,"No metaliferos","Amianto (asbesto, incluye crocidolita)",513.096213
2013,"No metaliferos","Arcillas",1130.797089
2013,"No metaliferos","Arenas",2050.691488
2013,"No metaliferos","Asfaltita",1163.43472
2013,"No metaliferos","Azufre",4050.96713
2013,"No metaliferos","Baritina",904.594402
2013,"No metaliferos","Bentonita",848.528356
2013,"No metaliferos","Boratos",1996.455717
2013,"No metaliferos","Caolín",1940.861171
2013,"No metaliferos","Creta",225.770295
2013,"No metaliferos","Cuarzo",292.726252
2013,"No metaliferos","Diatomitas",217.967636
2013,"No metaliferos","Feldespato",627.182107
2013,"No metaliferos","Fluorita",790.261615
2013,"No metaliferos","Fosfatos",4420.230109
2013,"No metaliferos","Grafito",462.241367
2013,"No metaliferos","Litio",1113.965186
2013,"No metaliferos","Magnesio",2197.861317
2013,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",837.286157
2013,"No metaliferos","Mica",259.798304
2013,"No metaliferos","Mullita",117.85919
2013,"No metaliferos","Oxidos de hierro",1067.730881
2013,"No metaliferos","Potasio",17570.727728
2013,"No metaliferos","Sal",3810.994901
2013,"No metaliferos","Sulfatos",2038.889879
2013,"No metaliferos","Sulfatos de magnesio",213.804876
2013,"No metaliferos","Talco",936.981427
2013,"No metaliferos","Tierras Colorantes",17.336118
2013,"No metaliferos","Turba",1676.571866
2013,"No metaliferos","Vermiculita y perlita",263.601183
2013,"No metaliferos","Witherita",3.414724
2013,"No metaliferos","Yesos",1371.338486
2013,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",3832.111582
2013,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",1261.516231
2013,"Rocas de aplicacion","Arcillas Dilatadas",346.131771
2013,"Rocas de aplicacion","Arenisca",213.836588
2013,"Rocas de aplicacion","Cales",1171.708421
2013,"Rocas de aplicacion","Caliza",1295.885364
2013,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",3017.001887
2013,"Rocas de aplicacion","Cementos",15484.486631
2013,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",1401.521767
2013,"Rocas de aplicacion","Demás piedras de talla o constucción",316.019235
2013,"Rocas de aplicacion","Dolomita",672.761149
2013,"Rocas de aplicacion","Granito",7487.251331
2013,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",450.56191
2013,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",2201.394518
2013,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",727.56781
2013,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",324.0627
2013,"Rocas de aplicacion","Mármoles",4590.96705
2013,"Rocas de aplicacion","Mármoles y travertinos",2986.126692
2013,"Rocas de aplicacion","Piedra pómez",70.529921
2013,"Rocas de aplicacion","Piedras talladas o aserradas",467.423265
2013,"Rocas de aplicacion","Pizarra",747.731477
2013,"Rocas de aplicacion","Triturados pétreos",86.619603
2014,"Combustibles","Hullas",28378.968198
2014,"Metaliferos","Aluminio",15274.779116
2014,"Metaliferos","Aluminio y bauxita",4166.194263
2014,"Metaliferos","Antimonio",691.932191
2014,"Metaliferos","Arenas de escorias de siderurgia",679.685171
2014,"Metaliferos","Berilio",10.849311
2014,"Metaliferos","Bismuto",520.966496
2014,"Metaliferos","Cadmio",29.343231
2014,"Metaliferos","Cenizas y residuos",4013.155295
2014,"Metaliferos","Cinc",20609.331293
2014,"Metaliferos","Circonio",1384.021069
2014,"Metaliferos","Cobalto",3182.614576
2014,"Metaliferos","Cobre",159038.688686
2014,"Metaliferos","Cromo",2880.095177
2014,"Metaliferos","Demás desperdicios metalicos",793.767245
2014,"Metaliferos","Estaño",6626.440163
2014,"Metaliferos","Ferroaleaciones",31318.767027
2014,"Metaliferos","Hierro",135216.346237
2014,"Metaliferos","Magnesio",1660.867415
2014,"Metaliferos","Manganeso",5840.7701
2014,"Metaliferos","Min.y Conc, de metales preciosos",4401.147891
2014,"Metaliferos","Molibdeno",5183.016091
2014,"Metaliferos","Níquel",28719.578609
2014,"Metaliferos","Oro",304220.000105
2014,"Metaliferos","Plata",23836.36386
2014,"Metaliferos","Plomo",14554.017723
2014,"Metaliferos","Talio",864.208104
2014,"Metaliferos","Tantalio",813.859588
2014,"Metaliferos","Titanio",3573.741459
2014,"Metaliferos","Torio",16.550198
2014,"Metaliferos","Uranio",916.695988
2014,"Metaliferos","Vanadio",411.67745
2014,"Metaliferos","Volframio",1193.77809
2014,"No metaliferos","Abrasivos naturales",1.613251
2014,"No metaliferos","Amianto (asbesto, incluye crocidolita)",480.682292
2014,"No metaliferos","Arcillas",1195.949895
2014,"No metaliferos","Arenas",2369.889589
2014,"No metaliferos","Asfaltita",1464.098897
2014,"No metaliferos","Azufre",4497.403355
2014,"No metaliferos","Baritina",1047.578394
2014,"No metaliferos","Bentonita",884.625721
2014,"No metaliferos","Boratos",2071.414998
2014,"No metaliferos","Caolín",2031.488979
2014,"No metaliferos","Creta",184.712364
2014,"No metaliferos","Cuarzo",394.529752
2014,"No metaliferos","Diatomitas",277.548638
2014,"No metaliferos","Feldespato",667.331143
2014,"No metaliferos","Fluorita",727.696778
2014,"No metaliferos","Fosfatos",3868.794287
2014,"No metaliferos","Grafito",495.984774
2014,"No metaliferos","Litio",1183.633378
2014,"No metaliferos","Magnesio",2160.145061
2014,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",1216.61443
2014,"No metaliferos","Mica",252.687143
2014,"No metaliferos","Mullita",110.319164
2014,"No metaliferos","Oxidos de hierro",1182.299219
2014,"No metaliferos","Potasio",16959.842615
2014,"No metaliferos","Sal",3666.968825
2014,"No metaliferos","Sulfatos",2087.40895
2014,"No metaliferos","Sulfatos de magnesio",214.147502
2014,"No metaliferos","Talco",1008.606378
2014,"No metaliferos","Tierras Colorantes",16.74502
2014,"No metaliferos","Turba",1797.818622
2014,"No metaliferos","Vermiculita y perlita",263.805502
2014,"No metaliferos","Witherita",2.63894
2014,"No metaliferos","Yesos",1504.530785
2014,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",16345.316221
2014,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",1163.692664
2014,"Rocas de aplicacion","Arcillas Dilatadas",350.987372
2014,"Rocas de aplicacion","Arenisca",208.194369
2014,"Rocas de aplicacion","Cales",1213.411251
2014,"Rocas de aplicacion","Caliza",1452.903187
2014,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",2900.620999
2014,"Rocas de aplicacion","Cementos",15681.233936
2014,"Rocas de aplicacion","Cuarcita",0.007079
2014,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",1341.224205
2014,"Rocas de aplicacion","Demás piedras de talla o constucción",300.260377
2014,"Rocas de aplicacion","Dolomita",751.209138
2014,"Rocas de aplicacion","Granito",8146.620753
2014,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",600.090964
2014,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",2370.656841
2014,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",769.81254
2014,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",338.387131
2014,"Rocas de aplicacion","Mármoles",4766.681728
2014,"Rocas de aplicacion","Mármoles y travertinos",2718.528392
2014,"Rocas de aplicacion","Piedra pómez",74.085438
2014,"Rocas de aplicacion","Piedras talladas o aserradas",548.602945
2014,"Rocas de aplicacion","Pizarra",772.190264
2014,"Rocas de aplicacion","Triturados pétreos",92.366677
2015,"Combustibles","Hullas",23957.244346
2015,"Metaliferos","Aluminio",14445.692689
2015,"Metaliferos","Aluminio y bauxita",4502.322725
2015,"Metaliferos","Antimonio",592.179037
2015,"Metaliferos","Arenas de escorias de siderurgia",644.67715
2015,"Metaliferos","Berilio",5.43184
2015,"Metaliferos","Bismuto",392.232027
2015,"Metaliferos","Cadmio",27.897507
2015,"Metaliferos","Cenizas y residuos",3076.955939
2015,"Metaliferos","Cinc",19106.648122
2015,"Metaliferos","Circonio",1114.617718
2015,"Metaliferos","Cobalto",2998.123932
2015,"Metaliferos","Cobre",136322.846807
2015,"Metaliferos","Cromo",2616.324065
2015,"Metaliferos","Demás desperdicios metalicos",331.443657
2015,"Metaliferos","Estaño",4742.220333
2015,"Metaliferos","Ferroaleaciones",25379.923692
2015,"Metaliferos","Hierro",84269.453252
2015,"Metaliferos","Magnesio",1491.166238
2015,"Metaliferos","Manganeso",4282.570584
2015,"Metaliferos","Min.y Conc, de metales preciosos",3269.12435
2015,"Metaliferos","Molibdeno",2783.075117
2015,"Metaliferos","Níquel",23746.484153
2015,"Metaliferos","Oro",246161.920706
2015,"Metaliferos","Plata",19319.760491
2015,"Metaliferos","Plomo",12517.963087
2015,"Metaliferos","Talio",635.874813
2015,"Metaliferos","Tantalio",704.002555
2015,"Metaliferos","Titanio",3275.678241
2015,"Metaliferos","Torio",18.192476
2015,"Metaliferos","Uranio",716.04315
2015,"Metaliferos","Vanadio",350.621353
2015,"Metaliferos","Volframio",782.859315
2015,"No metaliferos","Abrasivos naturales",0.763715
2015,"No metaliferos","Amianto (asbesto, incluye crocidolita)",392.1247
2015,"No metaliferos","Arcillas",1114.385881
2015,"No metaliferos","Arenas",1863.71899
2015,"No metaliferos","Asfaltita",1231.764854
2015,"No metaliferos","Azufre",4919.432442
2015,"No metaliferos","Baritina",926.440752
2015,"No metaliferos","Bentonita",793.916615
2015,"No metaliferos","Boratos",1849.328078
2015,"No metaliferos","Caolín",1834.315182
2015,"No metaliferos","Creta",158.701658
2015,"No metaliferos","Cuarzo",370.800796
2015,"No metaliferos","Diatomitas",197.349231
2015,"No metaliferos","Feldespato",619.022473
2015,"No metaliferos","Fluorita",650.991094
2015,"No metaliferos","Fosfatos",4276.144216
2015,"No metaliferos","Grafito",432.973184
2015,"No metaliferos","Litio",1158.692898
2015,"No metaliferos","Magnesio",1958.66784
2015,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",750.193912
2015,"No metaliferos","Mica",236.125475
2015,"No metaliferos","Mullita",108.116477
2015,"No metaliferos","Oxidos de hierro",1022.742094
2015,"No metaliferos","Potasio",16684.590403
2015,"No metaliferos","Sal",3446.650967
2015,"No metaliferos","Sulfatos",1993.597543
2015,"No metaliferos","Sulfatos de magnesio",184.763041
2015,"No metaliferos","Talco",866.728224
2015,"No metaliferos","Tierras Colorantes",19.236822
2015,"No metaliferos","Turba",2447.758846
2015,"No metaliferos","Vermiculita y perlita",236.282975
2015,"No metaliferos","Witherita",3.382575
2015,"No metaliferos","Yesos",1407.896661
2015,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",5273.396527
2015,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",1115.23895
2015,"Rocas de aplicacion","Arcillas Dilatadas",347.778275
2015,"Rocas de aplicacion","Arenisca",201.204167
2015,"Rocas de aplicacion","Cales",1160.760301
2015,"Rocas de aplicacion","Caliza",1321.754569
2015,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",2454.978245
2015,"Rocas de aplicacion","Cementos",13698.651768
2015,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",1243.483749
2015,"Rocas de aplicacion","Demás piedras de talla o constucción",292.419943
2015,"Rocas de aplicacion","Dolomita",696.553767
2015,"Rocas de aplicacion","Granito",7107.625554
2015,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",487.856178
2015,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",2003.886218
2015,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",741.236887
2015,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",313.384767
2015,"Rocas de aplicacion","Mármoles",4670.627815
2015,"Rocas de aplicacion","Mármoles y travertinos",2266.898601
2015,"Rocas de aplicacion","Piedra pómez",63.307707
2015,"Rocas de aplicacion","Piedras talladas o aserradas",523.113369
2015,"Rocas de aplicacion","Pizarra",681.701516
2015,"Rocas de aplicacion","Triturados pétreos",75.051091
2016,"Combustibles","Hullas",22777.734483
2016,"Metaliferos","Aluminio",12846.415562
2016,"Metaliferos","Aluminio y bauxita",3623.218864
2016,"Metaliferos","Antimonio",512.125393
2016,"Metaliferos","Arenas de escorias de siderurgia",799.935527
2016,"Metaliferos","Berilio",4.185805
2016,"Metaliferos","Bismuto",416.148784
2016,"Metaliferos","Cadmio",24.844916
2016,"Metaliferos","Cenizas y residuos",2288.192841
2016,"Metaliferos","Cinc",19230.117184
2016,"Metaliferos","Circonio",1228.005645
2016,"Metaliferos","Cobalto",2509.215979
2016,"Metaliferos","Cobre",127644.186685
2016,"Metaliferos","Cromo",2629.252564
2016,"Metaliferos","Demás desperdicios metalicos",383.886643
2016,"Metaliferos","Estaño",4579.410259
2016,"Metaliferos","Ferroaleaciones",22550.489011
2016,"Metaliferos","Hierro",80439.962274
2016,"Metaliferos","Magnesio",1380.736622
2016,"Metaliferos","Manganeso",4213.296498
2016,"Metaliferos","Min.y Conc, de metales preciosos",4388.049573
2016,"Metaliferos","Molibdeno",2282.272266
2016,"Metaliferos","Níquel",16821.272149
2016,"Metaliferos","Oro",290519.515914
2016,"Metaliferos","Plata",17918.920148
2016,"Metaliferos","Plomo",12874.7014
2016,"Metaliferos","Talio",527.656193
2016,"Metaliferos","Tantalio",576.542281
2016,"Metaliferos","Titanio",3121.375587
2016,"Metaliferos","Torio",24.316443
2016,"Metaliferos","Uranio",791.795874
2016,"Metaliferos","Vanadio",332.878496
2016,"Metaliferos","Volframio",617.142386
2016,"No metaliferos","Abrasivos naturales",0.236633
2016,"No metaliferos","Amianto (asbesto, incluye crocidolita)",361.409643
2016,"No metaliferos","Arcillas",1018.983491
2016,"No metaliferos","Arenas",1773.18498
2016,"No metaliferos","Asfaltita",706.068727
2016,"No metaliferos","Azufre",3421.941029
2016,"No metaliferos","Baritina",723.988191
2016,"No metaliferos","Bentonita",765.838935
2016,"No metaliferos","Boratos",1711.444611
2016,"No metaliferos","Caolín",1794.515003
2016,"No metaliferos","Creta",170.561744
2016,"No metaliferos","Cuarzo",415.204226
2016,"No metaliferos","Diatomitas",208.555414
2016,"No metaliferos","Feldespato",608.390602
2016,"No metaliferos","Fluorita",548.549407
2016,"No metaliferos","Fosfatos",3458.860082
2016,"No metaliferos","Grafito",396.750228
2016,"No metaliferos","Litio",1781.846806
2016,"No metaliferos","Magnesio",1836.280356
2016,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",1183.421493
2016,"No metaliferos","Mica",221.743806
2016,"No metaliferos","Mullita",100.808573
2016,"No metaliferos","Oxidos de hierro",1009.307446
2016,"No metaliferos","Potasio",13777.814341
2016,"No metaliferos","Sal",3133.592223
2016,"No metaliferos","Sulfatos",1937.811975
2016,"No metaliferos","Sulfatos de magnesio",157.907899
2016,"No metaliferos","Talco",949.347264
2016,"No metaliferos","Tierras Colorantes",19.462528
2016,"No metaliferos","Turba",1847.303032
2016,"No metaliferos","Vermiculita y perlita",232.781635
2016,"No metaliferos","Witherita",2.427947
2016,"No metaliferos","Yesos",1413.915727
2016,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",3044.134492
2016,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",1054.712915
2016,"Rocas de aplicacion","Arcillas Dilatadas",349.414233
2016,"Rocas de aplicacion","Arenisca",186.416266
2016,"Rocas de aplicacion","Cales",1100.118104
2016,"Rocas de aplicacion","Caliza",1298.613661
2016,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",2314.160778
2016,"Rocas de aplicacion","Cementos",12474.468978
2016,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",1301.545693
2016,"Rocas de aplicacion","Demás piedras de talla o constucción",239.015963
2016,"Rocas de aplicacion","Dolomita",641.949478
2016,"Rocas de aplicacion","Granito",7066.102316
2016,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",494.154527
2016,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",2078.478186
2016,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",756.833774
2016,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",301.350545
2016,"Rocas de aplicacion","Mármoles",4423.473197
2016,"Rocas de aplicacion","Mármoles y travertinos",2120.402269
2016,"Rocas de aplicacion","Piedra pómez",71.445013
2016,"Rocas de aplicacion","Piedras talladas o aserradas",520.410684
2016,"Rocas de aplicacion","Pizarra",672.029675
2016,"Rocas de aplicacion","Triturados pétreos",61.306823
2017,"Combustibles","Hullas",34563.75265
2017,"Metaliferos","Aluminio",15831.256149
2017,"Metaliferos","Aluminio y bauxita",4821.677396
2017,"Metaliferos","Antimonio",666.297506
2017,"Metaliferos","Arenas de escorias de siderurgia",951.347384
2017,"Metaliferos","Berilio",9.077349
2017,"Metaliferos","Bismuto",376.229171
2017,"Metaliferos","Cadmio",34.369501
2017,"Metaliferos","Cenizas y residuos",4654.201665
2017,"Metaliferos","Cinc",27762.255995
2017,"Metaliferos","Circonio",1505.022261
2017,"Metaliferos","Cobalto",5266.358141
2017,"Metaliferos","Cobre",161839.5204
2017,"Metaliferos","Cromo",4769.356174
2017,"Metaliferos","Demás desperdicios metalicos",479.203111
2017,"Metaliferos","Estaño",5408.783531
2017,"Metaliferos","Ferroaleaciones",31288.954997
2017,"Metaliferos","Hierro",106037.618147
2017,"Metaliferos","Magnesio",1552.138336
2017,"Metaliferos","Manganeso",7828.773849
2017,"Metaliferos","Min.y Conc, de metales preciosos",4079.70002
2017,"Metaliferos","Molibdeno",3486.303717
2017,"Metaliferos","Níquel",17743.379588
2017,"Metaliferos","Oro",284807.383862
2017,"Metaliferos","Plata",19165.787311
2017,"Metaliferos","Plomo",15452.844311
2017,"Metaliferos","Talio",579.855306
2017,"Metaliferos","Tantalio",633.705466
2017,"Metaliferos","Titanio",3941.887466
2017,"Metaliferos","Torio",23.364251
2017,"Metaliferos","Uranio",798.048428
2017,"Metaliferos","Vanadio",333.950761
2017,"Metaliferos","Volframio",767.632088
2017,"No metaliferos","Abrasivos naturales",227.690687
2017,"No metaliferos","Amianto (asbesto, incluye crocidolita)",366.463783
2017,"No metaliferos","Arcillas",1176.299218
2017,"No metaliferos","Arenas",2392.800629
2017,"No metaliferos","Asfaltita",818.939815
2017,"No metaliferos","Azufre",3693.749104
2017,"No metaliferos","Baritina",785.606005
2017,"No metaliferos","Bentonita",826.873372
2017,"No metaliferos","Boratos",1947.342014
2017,"No metaliferos","Caolín",1866.091017
2017,"No metaliferos","Creta",188.13791
2017,"No metaliferos","Cuarzo",534.978277
2017,"No metaliferos","Diatomitas",221.238185
2017,"No metaliferos","Feldespato",702.540204
2017,"No metaliferos","Fluorita",601.655039
2017,"No metaliferos","Fosfatos",3422.50682
2017,"No metaliferos","Grafito",484.231254
2017,"No metaliferos","Litio",2388.342793
2017,"No metaliferos","Magnesio",2086.365764
2017,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",775.021036
2017,"No metaliferos","Mica",242.718706
2017,"No metaliferos","Mullita",117.699919
2017,"No metaliferos","Oxidos de hierro",1003.902624
2017,"No metaliferos","Potasio",15223.72597
2017,"No metaliferos","Sal",3475.981886
2017,"No metaliferos","Sulfatos",2311.619375
2017,"No metaliferos","Sulfatos de magnesio",171.487865
2017,"No metaliferos","Talco",1046.810762
2017,"No metaliferos","Tierras Colorantes",41.335749
2017,"No metaliferos","Turba",1908.486283
2017,"No metaliferos","Vermiculita y perlita",257.282726
2017,"No metaliferos","Witherita",3.170781
2017,"No metaliferos","Yesos",1507.676123
2017,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",3386.543471
2017,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",1372.755074
2017,"Rocas de aplicacion","Arcillas Dilatadas",343.776956
2017,"Rocas de aplicacion","Arenisca",224.942316
2017,"Rocas de aplicacion","Cales",1091.1929
2017,"Rocas de aplicacion","Caliza",1485.906705
2017,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",2527.591752
2017,"Rocas de aplicacion","Cementos",13048.28021
2017,"Rocas de aplicacion","Cuarcita",169.635865
2017,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",2104.80216
2017,"Rocas de aplicacion","Demás piedras de talla o constucción",268.824053
2017,"Rocas de aplicacion","Dolomita",637.711021
2017,"Rocas de aplicacion","Granito",7078.15146
2017,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",517.02447
2017,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",2364.094084
2017,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",834.051567
2017,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",353.64211
2017,"Rocas de aplicacion","Mármoles",4452.692252
2017,"Rocas de aplicacion","Mármoles y travertinos",2577.035469
2017,"Rocas de aplicacion","Piedra pómez",79.321972
2017,"Rocas de aplicacion","Piedras talladas o aserradas",568.799134
2017,"Rocas de aplicacion","Pizarra",661.161102
2017,"Rocas de aplicacion","Triturados pétreos",65.825713
2018,"Combustibles","Hullas",40483.28371
2018,"Metaliferos","Aluminio",19975.03249
2018,"Metaliferos","Aluminio y bauxita",5954.848525
2018,"Metaliferos","Antimonio",711.948712
2018,"Metaliferos","Arenas de escorias de siderurgia",1122.624696
2018,"Metaliferos","Berilio",10.316214
2018,"Metaliferos","Bismuto",524.610565
2018,"Metaliferos","Cadmio",50.272175
2018,"Metaliferos","Cenizas y residuos",6872.731246
2018,"Metaliferos","Cinc",29466.530047
2018,"Metaliferos","Circonio",1897.346254
2018,"Metaliferos","Cobalto",7617.672857
2018,"Metaliferos","Cobre",174832.544261
2018,"Metaliferos","Cromo",3695.882313
2018,"Metaliferos","Demás desperdicios metalicos",583.983671
2018,"Metaliferos","Estaño",5347.37665
2018,"Metaliferos","Ferroaleaciones",35184.827895
2018,"Metaliferos","Hierro",107782.594699
2018,"Metaliferos","Magnesio",1609.514364
2018,"Metaliferos","Manganeso",10389.584417
2018,"Metaliferos","Min.y Conc, de metales preciosos",4676.097794
2018,"Metaliferos","Molibdeno",5202.797721
2018,"Metaliferos","Níquel",20903.420296
2018,"Metaliferos","Oro",265667.441887
2018,"Metaliferos","Plata",18131.628589
2018,"Metaliferos","Plomo",15001.231246
2018,"Metaliferos","Talio",858.956325
2018,"Metaliferos","Tantalio",672.479197
2018,"Metaliferos","Titanio",4261.205587
2018,"Metaliferos","Torio",22.662034
2018,"Metaliferos","Uranio",683.208035
2018,"Metaliferos","Vanadio",625.560638
2018,"Metaliferos","Volframio",1001.968979
2018,"No metaliferos","Abrasivos naturales",341.035681
2018,"No metaliferos","Amianto (asbesto, incluye crocidolita)",362.151975
2018,"No metaliferos","Arcillas",1325.664906
2018,"No metaliferos","Arenas",2502.306321
2018,"No metaliferos","Asfaltita",1146.48995
2018,"No metaliferos","Azufre",5320.758464
2018,"No metaliferos","Baritina",857.218177
2018,"No metaliferos","Bentonita",886.325721
2018,"No metaliferos","Boratos",2080.567438
2018,"No metaliferos","Caolín",1933.007069
2018,"No metaliferos","Creta",181.399208
2018,"No metaliferos","Cuarzo",559.077079
2018,"No metaliferos","Diatomitas",224.568857
2018,"No metaliferos","Feldespato",757.768973
2018,"No metaliferos","Fluorita",944.09874
2018,"No metaliferos","Fosfatos",3511.51388
