"ANYO","MES","GRUPO","SECTOR","FOB"
2005,11,"Mármol travertino","Rocas de aplicación",855
2005,11,"Mármoles","Rocas de aplicación",314860.95
2005,11,"Oro","Metaliferos",15159183.42
2005,11,"Oxidos de hierro","No metaliferos",11018.55
2005,11,"Perlita","Rocas de aplicación",36151
2005,11,"Piedra pómez","Rocas de aplicación",9791
2005,11,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",132768.18
2005,11,"Piedras talladas o aserradas","Rocas de aplicación",169658.15
2005,11,"Pizarra","Rocas de aplicación",115188.87
2005,11,"Plata","Metaliferos",1103086.28
2005,11,"Plomo","Metaliferos",1833004.54
2005,11,"Potasio","No metaliferos",61.92
2005,11,"Sal","No metaliferos",251718.67
2005,11,"Sulfatos","No metaliferos",2864158.09
2005,11,"Talco","No metaliferos",2836.72
2005,11,"Turba","No metaliferos",1465.82
2005,11,"Uranio","Metaliferos",32883.92
2005,11,"Volframio","Metaliferos",20484.5
2005,11,"Yesos","No metaliferos",92334.78
2005,12,"Abrasivos naturales","No metaliferos",341
2005,12,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",81973.83
2005,12,"Aluminio","Metaliferos",900
2005,12,"Arcillas","No metaliferos",1918.5
2005,12,"Arcillas Dilatadas","Rocas de aplicación",57051.71
2005,12,"Arcillas activadas","No metaliferos",111881.37
2005,12,"Arenas","No metaliferos",14990.72
2005,12,"Arenisca","Rocas de aplicación",7805
2005,12,"Asfaltita","No metaliferos",639651.92
2005,12,"Baritina","No metaliferos",40426.55
2005,12,"Bentonita","No metaliferos",798407.53
2005,12,"Boratos","No metaliferos",1805592.78
2005,12,"Cales","Rocas de aplicación",1267394.73
2005,12,"Caliza","Rocas de aplicación",38315.53
2005,12,"Cantos rodados y Triturados pétreos","Rocas de aplicación",39.24
2005,12,"Caolín","No metaliferos",36349.94
2005,12,"Cementos","Rocas de aplicación",1152877.86
2005,12,"Cinc","Metaliferos",2195956.53
2005,12,"Cobre","Metaliferos",316090847.64
2005,12,"Creta","No metaliferos",12483.26
2005,12,"Cuarzo","No metaliferos",34682.6
2005,12,"Demas minerales n.c.p","No metaliferos",31440.13
2005,12,"Demás piedras de talla o constucción","Rocas de aplicación",112907.6
2005,12,"Diatomitas","No metaliferos",26350.62
2005,12,"Dolomita","Rocas de aplicación",129040.76
2005,12,"Feldespato","No metaliferos",37707
2005,12,"Ferroaleaciones","Metaliferos",3924912.38
2005,12,"Fluorita","No metaliferos",22758
2005,12,"Granito","Rocas de aplicación",372063.2
2005,12,"Granulos,tasquiles y polvo de mármol y arenisca","Rocas de aplicación",65097.94
2005,12,"Hierro","Metaliferos",91.36
2005,12,"Hullas","Combustibles",366391.33
2005,12,"Lanas de escoria de rocas y lanas de minerales","Rocas de aplicación",285
2005,12,"Las demás manufacturas de las demás piedras","Rocas de aplicación",228826.19
2005,12,"Litio","No metaliferos",6062287.53
2005,12,"Magnesio","Metaliferos",2100
2005,12,"Magnesio","No metaliferos",46.42
2005,12,"Mica","No metaliferos",4467.08
2005,12,"Min.y Conc, de metales preciosos","Metaliferos",288219.3
2005,12,"Mármol travertino","Rocas de aplicación",1710
2005,12,"Mármoles","Rocas de aplicación",307755.76
2005,12,"Oro","Metaliferos",16186530.96
2005,12,"Oxidos de hierro","No metaliferos",30820.01
2005,12,"Perlita","Rocas de aplicación",31325
2005,12,"Piedra pómez","Rocas de aplicación",11422.34
2005,12,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",118635.7
2005,12,"Piedras talladas o aserradas","Rocas de aplicación",461867.72
2005,12,"Pizarra","Rocas de aplicación",73524.94
2005,12,"Plata","Metaliferos",913834.01
2005,12,"Plomo","Metaliferos",1808960.86
2005,12,"Potasio","No metaliferos",0.4
2005,12,"Sal","No metaliferos",148823.16
2005,12,"Sulfatos","No metaliferos",1714685.59
2005,12,"Talco","No metaliferos",1672.03
2005,12,"Uranio","Metaliferos",43855.84
2005,12,"Volframio","Metaliferos",34426
2005,12,"Yesos","No metaliferos",126283.33
2006,1,"Abrasivos naturales","No metaliferos",265
2006,1,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",74661.29
2006,1,"Arcillas","No metaliferos",4310.42
2006,1,"Arcillas Dilatadas","Rocas de aplicación",32905.46
2006,1,"Arcillas activadas","No metaliferos",95772.72
2006,1,"Arenas","No metaliferos",19028.36
2006,1,"Arenisca","Rocas de aplicación",3592.5
2006,1,"Asfaltita","No metaliferos",453664.48
2006,1,"Azufre","No metaliferos",10362.02
2006,1,"Baritina","No metaliferos",21392.38
2006,1,"Bentonita","No metaliferos",516325.29
2006,1,"Bolas de piedra para molinos","Rocas de aplicación",360
2006,1,"Boratos","No metaliferos",2877243.71
2006,1,"Cales","Rocas de aplicación",1438479.56
2006,1,"Caliza","Rocas de aplicación",49768.32
2006,1,"Cantos rodados y Triturados pétreos","Rocas de aplicación",5762.75
2006,1,"Caolín","No metaliferos",15871.02
2006,1,"Cementos","Rocas de aplicación",1304175.97
2006,1,"Cinc","Metaliferos",503357.22
2006,1,"Cobalto","Metaliferos",999.04
2006,1,"Cobre","Metaliferos",41481188.57
2006,1,"Creta","No metaliferos",25319.36
2006,1,"Cuarzo","No metaliferos",9739.06
2006,1,"Demas minerales n.c.p","No metaliferos",12828.2
2006,1,"Demás piedras de talla o constucción","Rocas de aplicación",27053
2006,1,"Diatomita activada","No metaliferos",14.4
2006,1,"Diatomitas","No metaliferos",14074
2006,1,"Dolomita","Rocas de aplicación",134718.08
2006,1,"Feldespato","No metaliferos",25921.51
2006,1,"Ferroaleaciones","Metaliferos",3093627.39
2006,1,"Fluorita","No metaliferos",12486
2006,1,"Granito","Rocas de aplicación",376529.94
2006,1,"Granulos,tasquiles y polvo de mármol y arenisca","Rocas de aplicación",19400
2006,1,"Lanas de escoria de rocas y lanas de minerales","Rocas de aplicación",11289.75
2006,1,"Las demás manufacturas de las demás piedras","Rocas de aplicación",54497.67
2006,1,"Litio","No metaliferos",2429558.57
2006,1,"Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular","Rocas de aplicación",175
2006,1,"Magnesio","Metaliferos",8652.75
2006,1,"Magnesio","No metaliferos",450
2006,1,"Mica","No metaliferos",4370
2006,1,"Min.y Conc, de metales preciosos","Metaliferos",549705.55
2006,1,"Mármoles","Rocas de aplicación",266542.12
2006,1,"Oro","Metaliferos",15069626.69
2006,1,"Oxidos de hierro","No metaliferos",27747
2006,1,"Perlita","Rocas de aplicación",28497.2
2006,1,"Piedra pómez","Rocas de aplicación",2499.37
2006,1,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",210971.65
2006,1,"Piedras talladas o aserradas","Rocas de aplicación",355808.41
2006,1,"Plata","Metaliferos",567917.57
2006,1,"Plomo","Metaliferos",1711059.47
2006,1,"Potasio","No metaliferos",48.62
2006,1,"Sal","No metaliferos",244242.55
2006,1,"Sulfatos","No metaliferos",1693343.25
2006,1,"Talco","No metaliferos",6047
2006,1,"Uranio","Metaliferos",3500
2006,1,"Volframio","Metaliferos",93.82
2006,1,"Yesos","No metaliferos",50254.01
2006,2,"Abrasivos naturales","No metaliferos",471.5
2006,2,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",31904.85
2006,2,"Aluminio","Metaliferos",384.72
2006,2,"Arcillas","No metaliferos",96.86
2006,2,"Arcillas Dilatadas","Rocas de aplicación",68423.65
2006,2,"Arcillas activadas","No metaliferos",86235.2
2006,2,"Arenas","No metaliferos",11922.05
2006,2,"Arenas de escorias de siderurgia","Metaliferos",10
2006,2,"Arenisca","Rocas de aplicación",3328
2006,2,"Asfaltita","No metaliferos",583908.12
2006,2,"Azufre","No metaliferos",1700
2006,2,"Baritina","No metaliferos",44056.9
2006,2,"Bentonita","No metaliferos",482592.34
2006,2,"Boratos","No metaliferos",2370949.58
2006,2,"Cales","Rocas de aplicación",1337381.26
2006,2,"Caliza","Rocas de aplicación",51527.07
2006,2,"Cantos rodados y Triturados pétreos","Rocas de aplicación",5782.25
2006,2,"Caolín","No metaliferos",27185.79
2006,2,"Cementos","Rocas de aplicación",963049.7
2006,2,"Cenizas y residuos","Metaliferos",1304.4
2006,2,"Cinc","Metaliferos",661444.79
2006,2,"Cobre","Metaliferos",173892834.97
2006,2,"Creta","No metaliferos",21791.14
2006,2,"Cuarzo","No metaliferos",25489.91
2006,2,"Demas minerales n.c.p","No metaliferos",10806.11
2006,2,"Demás piedras de talla o constucción","Rocas de aplicación",7835.53
2006,2,"Diatomitas","No metaliferos",1968
2006,2,"Dolomita","Rocas de aplicación",83849.18
2006,2,"Feldespato","No metaliferos",38237.91
2006,2,"Ferroaleaciones","Metaliferos",3106099.32
2006,2,"Fluorita","No metaliferos",32526
2006,2,"Granito","Rocas de aplicación",341550.92
2006,2,"Granulos,tasquiles y polvo de mármol y arenisca","Rocas de aplicación",8711.47
2006,2,"Hullas","Combustibles",389525.96
2006,2,"Lanas de escoria de rocas y lanas de minerales","Rocas de aplicación",16751.56
2006,2,"Las demás manufacturas de las demás piedras","Rocas de aplicación",218336.18
2006,2,"Litio","No metaliferos",3673179.7
2006,2,"Magnesio","Metaliferos",1400
2006,2,"Manganeso","Metaliferos",12059.36
2006,2,"Mica","No metaliferos",3585.3
2006,2,"Min.y Conc, de metales preciosos","Metaliferos",361351.2
2006,2,"Mármol travertino","Rocas de aplicación",1951.42
2006,2,"Mármoles","Rocas de aplicación",255743.58
2006,2,"Oro","Metaliferos",15104882.09
2006,2,"Oxidos de hierro","No metaliferos",51909.55
2006,2,"Perlita","Rocas de aplicación",22635
2006,2,"Piedra pómez","Rocas de aplicación",7571
2006,2,"Piedras talladas o aserradas","Rocas de aplicación",447680.99
2006,2,"Pizarra","Rocas de aplicación",90010.61
2006,2,"Plata","Metaliferos",554226.43
2006,2,"Plomo","Metaliferos",1858044.17
2006,2,"Potasio","No metaliferos",13103.44
2006,2,"Sal","No metaliferos",120846.99
2006,2,"Sulfatos","No metaliferos",2045089.93
2006,2,"Talco","No metaliferos",3783.85
2006,2,"Uranio","Metaliferos",35428.03
2006,2,"Volframio","Metaliferos",55628
2006,2,"Yesos","No metaliferos",93100.95
2006,3,"Abrasivos naturales","No metaliferos",795
2006,3,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",45175.31
2006,3,"Aluminio","Metaliferos",706
2006,3,"Arcillas","No metaliferos",6632.08
2006,3,"Arcillas Dilatadas","Rocas de aplicación",135373.07
2006,3,"Arcillas activadas","No metaliferos",123536.5
2006,3,"Arenas","No metaliferos",13714.98
2006,3,"Arenisca","Rocas de aplicación",4259.5
2006,3,"Asfaltita","No metaliferos",555235.74
2006,3,"Azufre","No metaliferos",50
2006,3,"Baritina","No metaliferos",20748.5
2006,3,"Bentonita","No metaliferos",883714.53
2006,3,"Boratos","No metaliferos",2739789.09
2006,3,"Cales","Rocas de aplicación",1423171.59
2006,3,"Caliza","Rocas de aplicación",42110.71
2006,3,"Cantos rodados y Triturados pétreos","Rocas de aplicación",11727.79
2006,3,"Caolín","No metaliferos",30800.51
2006,3,"Cementos","Rocas de aplicación",1412198.81
2006,3,"Cinc","Metaliferos",3248342.53
2006,3,"Cobre","Metaliferos",155746980.65
2006,3,"Creta","No metaliferos",30020.86
2006,3,"Cuarzo","No metaliferos",20279.04
2006,3,"Demas minerales n.c.p","No metaliferos",8795
2006,3,"Demás piedras de talla o constucción","Rocas de aplicación",73132.59
2006,3,"Diatomitas","No metaliferos",10325
2006,3,"Dolomita","Rocas de aplicación",163769.16
2006,3,"Feldespato","No metaliferos",46321.49
2006,3,"Ferroaleaciones","Metaliferos",3582424.58
2006,3,"Fluorita","No metaliferos",6690
2006,3,"Grafito","No metaliferos",32.24
2006,3,"Granito","Rocas de aplicación",281916.64
2006,3,"Granulos,tasquiles y polvo de mármol y arenisca","Rocas de aplicación",90004.41
2006,3,"Lanas de escoria de rocas y lanas de minerales","Rocas de aplicación",42471.28
2006,3,"Las demás manufacturas de las demás piedras","Rocas de aplicación",147095.5
2006,3,"Litio","No metaliferos",6705885.4
2006,3,"Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular","Rocas de aplicación",1746.76
2006,3,"Mica","No metaliferos",6140.25
2006,3,"Min.y Conc, de metales preciosos","Metaliferos",500732.4
2006,3,"Mármoles","Rocas de aplicación",338390.06
2006,3,"Oro","Metaliferos",80512012.37
2006,3,"Oxidos de hierro","No metaliferos",15779.3
2006,3,"Perlita","Rocas de aplicación",29588.76
2006,3,"Piedra pómez","Rocas de aplicación",12989.71
2006,3,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",367
2006,3,"Piedras talladas o aserradas","Rocas de aplicación",405012.82
2006,3,"Pizarra","Rocas de aplicación",56929.78
2006,3,"Plata","Metaliferos",1131411.46
2006,3,"Plomo","Metaliferos",2125113.54
2006,3,"Potasio","No metaliferos",177.37
2006,3,"Sal","No metaliferos",98440.58
2006,3,"Sulfatos","No metaliferos",3886860.71
2006,3,"Talco","No metaliferos",4133.82
2006,3,"Turba","No metaliferos",76350
2006,3,"Volframio","Metaliferos",29371.84
2006,3,"Yesos","No metaliferos",114832.44
2006,4,"Abrasivos naturales","No metaliferos",228
2006,4,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",187411.99
2006,4,"Aluminio","Metaliferos",284.29
2006,4,"Arcillas","No metaliferos",377.21
2006,4,"Arcillas Dilatadas","Rocas de aplicación",97250.26
2006,4,"Arcillas activadas","No metaliferos",115385.44
2006,4,"Arenas","No metaliferos",26494.72
2006,4,"Arenisca","Rocas de aplicación",5277
2006,4,"Asfaltita","No metaliferos",957431.4
2006,4,"Baritina","No metaliferos",5353.68
2006,4,"Bentonita","No metaliferos",724963.78
2006,4,"Boratos","No metaliferos",2787744.46
2006,4,"Cales","Rocas de aplicación",1292349.13
2006,4,"Caliza","Rocas de aplicación",33060.08
2006,4,"Cantos rodados y Triturados pétreos","Rocas de aplicación",6264
2006,4,"Caolín","No metaliferos",10920.67
2006,4,"Cementos","Rocas de aplicación",1024910
2006,4,"Cenizas y residuos","Metaliferos",2512.79
2006,4,"Cinc","Metaliferos",7733161.11
2006,4,"Cobre","Metaliferos",175908866.14
2006,4,"Creta","No metaliferos",29406.17
2006,4,"Cuarcita","Rocas de aplicación",30
2006,4,"Cuarzo","No metaliferos",19909.92
2006,4,"Demas minerales n.c.p","No metaliferos",5036.2
2006,4,"Demás piedras de talla o constucción","Rocas de aplicación",287477.98
2006,4,"Diatomitas","No metaliferos",10291.5
2006,4,"Dolomita","Rocas de aplicación",140771.76
2006,4,"Feldespato","No metaliferos",12938.5
2006,4,"Ferroaleaciones","Metaliferos",2871548.29
2006,4,"Fluorita","No metaliferos",24945
2006,4,"Grafito","No metaliferos",402.42
2006,4,"Granito","Rocas de aplicación",271181.79
2006,4,"Granulos,tasquiles y polvo de mármol y arenisca","Rocas de aplicación",80595.78
2006,4,"Hierro","Metaliferos",1442116.78
2006,4,"Hullas","Combustibles",318392.2
2006,4,"Lanas de escoria de rocas y lanas de minerales","Rocas de aplicación",19263.68
2006,4,"Las demás manufacturas de las demás piedras","Rocas de aplicación",253015.59
2006,4,"Litio","No metaliferos",5438806.47
2006,4,"Mica","No metaliferos",2651.25
2006,4,"Min.y Conc, de metales preciosos","Metaliferos",493433.36
2006,4,"Mármoles","Rocas de aplicación",405085.84
2006,4,"Oro","Metaliferos",27900655.25
2006,4,"Oxidos de hierro","No metaliferos",46988.38
2006,4,"Perlita","Rocas de aplicación",36215.7
2006,4,"Piedra pómez","Rocas de aplicación",7512.5
2006,4,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",5745.6
2006,4,"Piedras talladas o aserradas","Rocas de aplicación",540155.91
2006,4,"Pizarra","Rocas de aplicación",109118.93
2006,4,"Plata","Metaliferos",1362215.94
2006,4,"Plomo","Metaliferos",2008203.73
2006,4,"Potasio","No metaliferos",183.28
2006,4,"Sal","No metaliferos",174483.62
2006,4,"Sulfatos","No metaliferos",2590986.4
2006,4,"Talco","No metaliferos",9709.5
2006,4,"Turba","No metaliferos",8150
2006,4,"Uranio","Metaliferos",32950.17
2006,4,"Volframio","Metaliferos",33586
2006,4,"Yesos","No metaliferos",139723.39
2006,5,"Abrasivos naturales","No metaliferos",605.15
2006,5,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",132615.4
2006,5,"Aluminio","Metaliferos",1749.33
2006,5,"Arcillas Dilatadas","Rocas de aplicación",214094.76
2006,5,"Arcillas activadas","No metaliferos",138672.09
2006,5,"Arenas","No metaliferos",22066.82
2006,5,"Arenisca","Rocas de aplicación",7265.5
2006,5,"Asfaltita","No metaliferos",1006419.6
2006,5,"Azufre","No metaliferos",456
2006,5,"Baritina","No metaliferos",9656.72
2006,5,"Bentonita","No metaliferos",888909.18
2006,5,"Boratos","No metaliferos",3185798.24
2006,5,"Cales","Rocas de aplicación",1281260.93
2006,5,"Caliza","Rocas de aplicación",28020.77
2006,5,"Cantos rodados y Triturados pétreos","Rocas de aplicación",1516
2006,5,"Caolín","No metaliferos",58266.61
2006,5,"Cementos","Rocas de aplicación",1338294.62
2006,5,"Cinc","Metaliferos",7402953.98
2006,5,"Cobalto","Metaliferos",2650
2006,5,"Cobre","Metaliferos",245891644.45
2006,5,"Creta","No metaliferos",60914
2006,5,"Cuarzo","No metaliferos",25720.75
2006,5,"Demas minerales n.c.p","No metaliferos",1195.7
2006,5,"Demás piedras de talla o constucción","Rocas de aplicación",1005.65
2006,5,"Diatomitas","No metaliferos",13092.53
2006,5,"Dolomita","Rocas de aplicación",246248.86
2006,5,"Estaño","Metaliferos",5
2006,5,"Feldespato","No metaliferos",30912.3
2006,5,"Ferroaleaciones","Metaliferos",3927385.18
2006,5,"Fluorita","No metaliferos",15645
2006,5,"Grafito","No metaliferos",235.41
2006,5,"Granito","Rocas de aplicación",394604.92
2006,5,"Granulos,tasquiles y polvo de mármol y arenisca","Rocas de aplicación",131705.69
2006,5,"Lanas de escoria de rocas y lanas de minerales","Rocas de aplicación",30754.8
2006,5,"Las demás manufacturas de las demás piedras","Rocas de aplicación",370304.89
2006,5,"Litio","No metaliferos",5488198.92
2006,5,"Magnesio","Metaliferos",4680.12
2006,5,"Magnesio","No metaliferos",19269.24
2006,5,"Mica","No metaliferos",2886.75
2006,5,"Min.y Conc, de metales preciosos","Metaliferos",178934.01
2006,5,"Mármoles","Rocas de aplicación",281095.05
2006,5,"Oro","Metaliferos",43516438.34
2006,5,"Oxidos de hierro","No metaliferos",74705.83
2006,5,"Perlita","Rocas de aplicación",53016.7
2006,5,"Piedra pómez","Rocas de aplicación",13086.5
2006,5,"Piedras talladas o aserradas","Rocas de aplicación",539012.8
2006,5,"Pizarra","Rocas de aplicación",34858.72
2006,5,"Plata","Metaliferos",610137.55
2006,5,"Plomo","Metaliferos",2260860.26
2006,5,"Potasio","No metaliferos",603.93
